path,composition,minority,minority_count,majority,mixed,task_order,replicate_id,agent_id,family,is_minority,final_balance
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,1,Agent_3,GPT,False,64.35
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,1,Agent_4,GPT,False,46.72
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,1,Agent_5,GPT,False,69.99
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,1,Agent_6,GPT,False,52.485
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,1,Agent_7,GPT,False,73.24
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_001_neutral_rep01_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,1,Agent_8,GPT,False,43.625
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,2,Agent_1,Gemini,True,56.28
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,2,Agent_2,Gemini,True,49.589999999999996
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,2,Agent_3,GPT,False,59.510000000000005
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,2,Agent_4,GPT,False,43.730000000000004
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,2,Agent_5,GPT,False,63.779999999999994
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,2,Agent_6,GPT,False,37.535
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,2,Agent_7,GPT,False,63.540000000000006
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_002_neutral_rep02_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,2,Agent_8,GPT,False,60.035
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,3,Agent_1,Gemini,True,40.91
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,3,Agent_2,Gemini,True,64.42
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,3,Agent_3,GPT,False,63.84
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,3,Agent_4,GPT,False,68.92
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,3,Agent_5,GPT,False,54.87500000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,3,Agent_6,GPT,False,77.0
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,3,Agent_7,GPT,False,50.60499999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_003_neutral_rep03_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,3,Agent_8,GPT,False,64.43
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,4,Agent_1,Gemini,True,61.75
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,4,Agent_2,Gemini,True,66.65
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,4,Agent_3,GPT,False,53.684999999999995
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,4,Agent_4,GPT,False,51.28
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,4,Agent_5,GPT,False,72.33
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,4,Agent_6,GPT,False,76.64
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,4,Agent_7,GPT,False,57.58
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini2_gpt6_n5_004_neutral_rep04_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,Gemini,2,GPT,True,game_myth,4,Agent_8,GPT,False,64.08500000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,0,Agent_1,Gemini,True,65.595
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,0,Agent_2,Gemini,True,76.285
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,0,Agent_3,Gemini,True,72.7
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,0,Agent_4,Gemini,True,61.11999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,0,Agent_5,GPT,False,81.77999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,0,Agent_6,GPT,False,68.19
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,0,Agent_7,GPT,False,62.46000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_000_neutral_rep00_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,0,Agent_8,GPT,False,71.97
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,1,Agent_1,Gemini,True,65.88499999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,1,Agent_2,Gemini,True,64.725
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,1,Agent_3,Gemini,True,56.115
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,1,Agent_4,Gemini,True,67.515
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,1,Agent_5,GPT,False,76.08000000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,1,Agent_6,GPT,False,72.33
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,1,Agent_7,GPT,False,72.32
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_001_neutral_rep01_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,1,Agent_8,GPT,False,69.02999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,2,Agent_1,Gemini,True,57.800000000000004
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,2,Agent_2,Gemini,True,73.69
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,2,Agent_3,Gemini,True,70.97
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,2,Agent_4,Gemini,True,52.475
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,2,Agent_5,GPT,False,63.55
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,2,Agent_6,GPT,False,72.115
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,2,Agent_7,GPT,False,64.39
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_002_neutral_rep02_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,2,Agent_8,GPT,False,71.00999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,3,Agent_1,Gemini,True,63.06999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,3,Agent_2,Gemini,True,67.10499999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,3,Agent_3,Gemini,True,68.80499999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,3,Agent_4,Gemini,True,75.78999999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,3,Agent_5,GPT,False,72.78500000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,3,Agent_6,GPT,False,75.445
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,3,Agent_7,GPT,False,77.215
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_003_neutral_rep03_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,3,Agent_8,GPT,False,63.785
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,4,Agent_1,Gemini,True,65.41
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,4,Agent_2,Gemini,True,64.555
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,4,Agent_3,Gemini,True,64.46499999999999
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,4,Agent_4,Gemini,True,63.86
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,4,Agent_5,GPT,False,78.835
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,4,Agent_6,GPT,False,64.31
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,4,Agent_7,GPT,False,73.42500000000001
data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gemini4_gpt4_n5/gemini-3.7-flash+gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gemini4_gpt4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 Gemini + 4 GPT,Gemini,4,GPT,True,game_myth,4,Agent_8,GPT,False,73.14
